,content,date,id
1205,1月12日晚，今天我的富国基金组合（7只基金）迎来大大肉！收益+40000元,20210112,16267447
1206,富国基金,20210112,16267447
1207,富国基金号称基金圈KTV公司，嗯，就是麦霸多,20210112,16267448
1208,之前富国基金的军工基金经理章旭峰直播间唱了《爱我别走》，最近军工基金随着军工板块崛起，表现不错，今天中午，章旭峰自带话筒，演唱《永不失联的爱》,20210112,16267448
1209,你想想现在高薪的基金经理都这样拼，基金圈内卷到什么程度富国基金,20210112,16267448
1210,可以挪一部分给富国军工,20210112,16267716
1211,2021年1月4日以来，包括国泰中证医疗ETF、博时中证新能源汽车ETF、富国中证智能汽车主题ETF、华安中证电子50ETF、广发中证创新药产业ETF、华宝中证细分食品饮料ETF等在内的六只ETF扎堆宣布上市,20210112,16267725
1212,其中，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金“吸金”均超过百亿,20210112,16267779
1213,这5只爆款基金当日合计销售超1100亿元，其中南方阿尔法吸引资金量超过400亿，富国价值创造超300亿,20210112,16267779
1214,据募资目标和确认比例计算，今年募集成立的基金中，鹏华汇智优选A吸金671亿元、兴全合兴两年封闭吸金273亿元、前海开源优质企业6个月持有A吸金267亿元、景顺长城核心招景吸金241亿元、广发兴诚A吸金153亿元、富国均衡优选吸金107亿元、中欧悦享生活A吸金94亿元,20210112,16267779
1215,可以看出景顺长城的指数增强就表现非常差，而在2020之前富国基金的指数增强就表现很好，到了2020之后跟其他指数增强基金差距越来越小,20210112,16267900
1216,（1）富国中证军工指数分级(161024)，估算上涨3.82%,20210112,16267942
1217,4、科技半导体芯片：今日的表现也不赖，像富国互联上涨3个点，华宝科技、易方达信息收涨2%以上，反之诺安成长就有点差劲了，只有2.27%,20210112,16268242
1218,前面老刘也多次提醒大家加仓，那时候证券公司的指数还是在900点以下的时候，如果那时候都有跟上老刘的操作的话，今日的肉应该不会太小，但那时候好像很多人都不看好，都不敢加，包括昨天也是如此！明天的会迎来调整一下，但只要A股的两市成交量破万亿，老刘就会继续持有待涨，至少也得证券公司指数上到1000点以后再考虑减仓，落袋为安！</p><p><strong>4、科技半导体芯片</strong>：今日的表现也不赖，像富国互联上涨3个点，华宝科技、易方达信息收涨2%以上，反之诺安成长就有点差劲了，只有2.27%,20210112,16268246
1219,富国军工主题,20210112,16268663
1220,富国基金,20210112,16268673
1221,今年赫赫有名的富国军工主题基金由他执掌，因为出色的业绩表现使得成为了“富国军工一哥”：,20210112,16268673
1222,注1：富国军工分阶段业绩数据及同类排名来自海通证券研究所金融产品研究中心，同类主动混合开放型——强股混合型；业绩比较基准来自wind，截至2020-12-31；注2：富国军工主题成立于2018-03-29，章旭峰于同日开始管理,20210112,16268673
1223,富国军工主题自2018年至2019年及2020年上半年的净值增长率及其业绩比较基准为－25.22%（－20.32%），38.69%（18.21%），23.82%（8.21%），数据来自定期报告，截至2020-6-30；注3：基金管理人的历史业绩不代表未来，也不构成对其他产品的业绩保证，市场有风险，投资需谨慎,20210112,16268673
1224,但要说管理时间最长、最能代表他的投资风格、凝结他多年智慧结晶的产品，是富国产业升级（004183）,20210112,16268673
1225,相比于富国军工主题，富国产业升级涵盖了章旭峰更为全面的能力圈,20210112,16268673
1226,富国产业升级成立以来的各个阶段业绩都是排在前1/3分位，这样的“持续性优秀”的表现也非常符合富国注重长期的投研文化，“确认过长期业绩，是富国端上的菜”,20210112,16268673
1227,注1：富国产业升级分阶段业绩数据及同类排名来自海通证券研究所金融产品研究中心，同类主动混合开放型——强股混合型；业绩比较基准来自wind，截至2020-12-31；注2：富国产业升级成立于2017年6月9日，章旭峰于同日开始管理,20210112,16268673
1228,富国产业升级自2017年至2019年及2020年上半年的净值增长率及其业绩比较基准分别为22.73%（10.38%），-31.08%（-19.78%），69.65%（28.68%），27.94%（1.71%），数据来自定期报告，截至2020-6-30；注3：基金管理人的历史业绩不代表未来，也不构成对其他产品的业绩保证，市场有风险，投资需谨慎,20210112,16268673
1229,注4：章旭峰在管其他产品情况，富国国家安全主题基金成立于2015年5月14日，章旭峰自2020年7月30日起管理，因管理时间较短暂不披露业绩,20210112,16268673
1230,其中尤值得一提的是，富国产业升级基金近两年收益率直逼200%，在一晃而过的两年维度里，或许这就是“单车变摩托”般的体验，妙哉~,20210112,16268673
1231,他将富国产业升级描述为一只投资未来、寻找持续赚钱的力量的基金,20210112,16268673
1232,而这些，也是富国产业升级这只基金要做的事,20210112,16268673
1233,风险提示：富国产业升级基金投资科创板上市交易股票的，将承担科创板因上市条件、交易规则、退市制度等差异带来的特有风险；基金投资存托凭证的，在承担境内上市交易股票投资的共同风险外，还将承担与存托凭证、创新企业发行、境外发行人以及交易机制相关的特有风险,20210112,16268673
1234,富国基金,20210112,16268673
1235,富国基金,20210112,16268675
1236,而本周，爆款基金以更快的速度涌现，昨日南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金“吸金”均超过百亿，甚至至少有1只基金吸引资金量超过400亿，1只超300亿,20210112,16268707
1237,其中多只新基金来自头部基金公司，如易方达、博时基金、富国基金、南方基金、招商基金、汇添富基金、工银瑞信等,20210112,16268713
1238,截至11日下午5点，南方阿尔法认购金额超400亿元，富国价值创造认购金额超300亿，工银瑞信圆丰三年持有认购金额超过150亿，易方达战略新兴产业和博时汇兴回报的认购金额均超百亿,20210112,16268720
1239,对于后市走势虽然无法预知，但是新的弹药却源源不断的运送到机构手中，1月11日，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金“吸金”均超过百亿，甚至至少有1只基金吸引资金量超过700亿，1只超300亿,20210112,16268726
1240,截至11日下午5点，南方阿尔法认购金额超400亿元，富国价值创造认购金额超300亿，工银瑞信圆丰三年持有认购金额超过150亿，易方达战略新兴产业和博时汇兴回报的认购金额均超百亿,20210112,16268738
1241,其中多只新基金来自头部基金公司，如易方达、博时基金、富国基金、南方基金、招商基金、汇添富基金、工银瑞信等,20210112,16268738
1242,而第二周，爆款基金以更快的速度涌现，1月11日，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金5只爆款基金当日合计销售超1100亿元，提前结束认购,20210112,16268748
1243,就拿1月11日来说，南方阿尔法、富国价值创造、易方达战略新兴产业等5只新基金发售，每只基金的销售金额都超过了100亿，合计销售达1100亿元,20210112,16268843
1244,很多投资者认为，基金经理不都会进行主动择时吗？其实错了，不少知名老将的投资风格就是满仓不择时，他们认为判断市场指数拐点的准确率低，所以只专注于行业配置和选股，长期收益不错，但是在牛转熊的过程中回撤、波动较大，比如我们非常熟悉的，朱少醒管理的富国天惠和傅鹏博管理的睿远成长价值均属于此类,20210112,16268856
1245,其中，南方阿尔法首募规模已经超过400亿，富国价值创造首募规模近300亿元，工银圆丰三年首募规模超150亿元,20210112,16268905
1246,富国价值创造单日首募规模超过320亿元，限额90亿元，配售比例或低于28%；,20210112,16268914
1247,农银新能源和富国军工是调仓了，净值和估值相差也太远了,20210112,16268923
1248,据渠道方面11日下午5点左右传来消息，南方阿尔法认购金额超400亿元，富国价值创造认购金额超300亿，工银瑞信圆丰三年持有认购金额超过150亿，易方达战略新兴产业和博时汇兴回报的认购金额均超百亿,20210112,16269480
1249,科技广发刘格菘，富国元博长年胜，长期持有朱少醒，,20210112,16269535
1250,特殊案例：富国天惠朱少醒，15年来专注管理一只基金的，年化回报20%+的，真的是基金界的一股清流！,20210112,16269535
1251,消费“分级+升级”背景下法律服务产品化的创新之路分级产品富国基金鹏华基金国泰基金兴全基金招商基金银华基金中信保诚,20210112,16269849
1252,峰富国,20210112,16269999
1253,@富国基金管理有限公司,20210112,16270060
1254,@富国基金管理有限公司,20210112,16270060
1255,2.富国中证军工龙头ETF:512710,20210112,16270300
1256,4.富国中证消费50ETF:515650,20210112,16270300
1257,富国价值创造（限额80亿）,20210112,16270649
1258,富国价值创造（限额80亿）,20210112,16270687
1259,昨天，仅用半天时间，工银圆丰三年持有期混合认购金额已近80亿元，预计将提前结束募集并大概率启动比例配售，富国价值创造截至中午认购资金近180亿元，南方阿尔法认购资金超210亿元，博时汇兴回报一年持有期、易方达战略新兴产业认购资金均超百亿元,20210112,16270695
1260,4.富国精准医疗,20210112,16270746
1261,1月11日，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金都卖了超过百亿,20210112,16270952
1262,Wind数据预估，富国中证全指证券公司ETF（515850），汇安上证证券ETF（510200），易方达中证全指证券公司ETF（512570），三只产品规模太小，可以忽略,20210112,16271204
1263,"8px;"">富国中证新能源汽车",20210112,16271321
1264,朱少帅的富国天惠，抗跌的原因我认为是持股数量多分散了风险,20210112,16271438
1265,江湖年度业绩排名虽然许久不见朱大侠的身影，但他仍旧默默的谱写着15年即将20倍的传说！总感觉持仓里面要是没有富国天惠，好像就缺了点什么！[笑哭],20210112,16271438
1266,就在昨天，也就是1月11日，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金5只爆款基金当日合计销售超1100亿元，提前结束认购,20210112,16271527
1267,昨天看到一个新闻，开年以来，一周时间，不少基金销售过百亿，新基金方面，南方阿尔法的认购金额超过400亿元，富国价值创造的认购金额超过300亿元,20210112,16271554
1268,类似的还有富国价值、工银圆丰等，都是募集不到100亿，但被数百亿资金疯抢,20210112,16271994
1269,富国基金,20210112,16272415
1270,今年赫赫有名的富国军工主题基金由他执掌，因为出色的业绩表现使得成为了“富国军工一哥”：,20210112,16272415
1271,注1：富国军工分阶段业绩数据及同类排名来自海通证券研究所金融产品研究中心，同类主动混合开放型——强股混合型；业绩比较基准来自wind，截至2020-12-31；注2：富国军工主题成立于2018-03-29，章旭峰于同日开始管理,20210112,16272415
1272,富国军工主题自2018年至2019年及2020年上半年的净值增长率及其业绩比较基准为－25.22%（－20.32%），38.69%（18.21%），23.82%（8.21%），数据来自定期报告，截至2020-6-30；注3：基金管理人的历史业绩不代表未来，也不构成对其他产品的业绩保证，市场有风险，投资需谨慎,20210112,16272415
1273,但要说管理时间最长、最能代表他的投资风格、凝结他多年智慧结晶的产品，是富国产业升级（004183）,20210112,16272415
1274,相比于富国军工主题，富国产业升级涵盖了章旭峰更为全面的能力圈,20210112,16272415
1275,富国产业升级成立以来的各个阶段业绩都是排在前1/3分位，这样的“持续性优秀”的表现也非常符合富国注重长期的投研文化，“确认过长期业绩，是富国端上的菜”,20210112,16272415
1276,注1：富国产业升级分阶段业绩数据及同类排名来自海通证券研究所金融产品研究中心，同类主动混合开放型——强股混合型；业绩比较基准来自wind，截至2020-12-31；注2：富国产业升级成立于2017年6月9日，章旭峰于同日开始管理,20210112,16272415
1277,富国产业升级自2017年至2019年及2020年上半年的净值增长率及其业绩比较基准分别为22.73%（10.38%），-31.08%（-19.78%），69.65%（28.68%），27.94%（1.71%），数据来自定期报告，截至2020-6-30；注3：基金管理人的历史业绩不代表未来，也不构成对其他产品的业绩保证，市场有风险，投资需谨慎,20210112,16272415
1278,注4：章旭峰在管其他产品情况，富国国家安全主题基金成立于2015年5月14日，章旭峰自2020年7月30日起管理，因管理时间较短暂不披露业绩,20210112,16272415
1279,其中尤值得一提的是，富国产业升级基金近两年收益率直逼200%，在一晃而过的两年维度里，或许这就是“单车变摩托”般的体验，妙哉~,20210112,16272415
1280,他将富国产业升级描述为一只投资未来、寻找持续赚钱的力量的基金,20210112,16272415
1281,而这些，也是富国产业升级这只基金要做的事,20210112,16272415
1282,风险提示：富国产业升级基金投资科创板上市交易股票的，将承担科创板因上市条件、交易规则、退市制度等差异带来的特有风险；基金投资存托凭证的，在承担境内上市交易股票投资的共同风险外，还将承担与存托凭证、创新企业发行、境外发行人以及交易机制相关的特有风险,20210112,16272415
1283,据央视财经统计，1月11日，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金5只爆款基金当日合计销售超1100亿元，提前结束认购,20210112,16272536
1284,就拿1月11日来说，南方阿尔法、富国价值创造、易方达战略新兴产业等5只新基金发售，每只基金的销售金额都超过了100亿，合计销售达1100亿元,20210112,16272550
1285,"class=""one-p"">腾讯基金01月11日讯，富国成长量化基金（代码161038）公布最新净值，数据显示，富国成长量化净值下跌1.33%",20210112,16272633
1286,"class=""one-p"">富国成长量化基金近一周下跌0.87%，近一个月上涨4.23%，近一年上涨29.71%，基金成立以来累计上涨31.21%",20210112,16272633
1287,"class=""one-p"">富国成长量化基金成立于2017-07-21，业绩比较基准为5.0％×活期存款利率(税后)+47.5％×中证小盘500指数+47.5％×创业板指数(价格)",20210112,16272633
1288,"class=""one-p"">腾讯基金01月11日讯，富国清洁能源基金（代码005368）公布最新净值，数据显示，富国清洁能源净值下跌3.08%",20210112,16272636
1289,"class=""one-p"">富国清洁能源基金近一周下跌3.93%，近一个月上涨19.22%，近一年上涨-，基金成立以来累计上涨86.7%",20210112,16272636
1290,"class=""one-p"">富国清洁能源基金成立于2020-03-06，业绩比较基准为10.0％×中债-综合指数-全价指数+80.0％×中证新能源指数+10.0％×恒生中国企业指数",20210112,16272636
1291,"class=""one-p"">腾讯基金01月11日讯，富国消费升级基金（代码006796）公布最新净值，数据显示，富国消费升级净值下跌1.89%",20210112,16272649
1292,"class=""one-p"">富国消费升级基金近一周上涨1.02%，近一个月上涨13.75%，近一年上涨88.32%，基金成立以来累计上涨141.26%",20210112,16272649
1293,"class=""one-p"">富国消费升级基金成立于2019-02-20，业绩比较基准为20.0％×中债-综合指数-全价指数+30.0％×申银万国指数-消费+20.0％×中证沪港深互联互通TMT指数+30.0％×中证港股通大消费主题指数(人民币)",20210112,16272649
1294,"class=""one-p"">腾讯基金01月11日讯，富国新回报C基金（代码000843）公布最新净值，数据显示，富国新回报C净值下跌1.31%",20210112,16272650
1295,"class=""one-p"">富国新回报C基金近一周上涨1.12%，近一个月上涨7.87%，近一年上涨40.56%，基金成立以来累计上涨80.9%",20210112,16272650
1296,"class=""one-p"">富国新回报C基金成立于2014-11-26，业绩比较基准为100.0％×一年定期存款利率(税后)加1%",20210112,16272650
1297,哎，深深的被鄙视了…分级基金富国基金鹏华基金国泰基金兴全基金招商基金银华基金中信保诚,20210112,16272819
1298,其他主动基金如富国天惠、景顺鼎益的套利提醒就不多说了，都是星球常规项目,20210112,16272850
1299,睿远成长价值（007119）、广发稳健增长（270002）、富国天惠成长（161005）、南方优选成长（202023）等等,20210112,16272872
1300,最后，越是在一般和不好的市况中，基金的专业理财能力越是能得以体现（例如富国基金朱少醒，等——我加的话），大浪淘沙留下的才是真正的“金子”,20210112,16272993
1301,昨天有一个新基金发行，这个基金经理我是十分熟悉的，她的富国内需我的很多客户都买过，收益不菲,20210112,16273240
1302,其中多只新基金来自头部基金公司，如易方达、博时基金、富国基金、南方基金、招商基金、汇添富基金、工银瑞信等,20210112,16273373
1303,▲基金账户当日盈利+332元，当日卖出部分富国天惠基金，补仓福莱特100股，强烈看好2021年的光伏玻璃行业,20210112,16274313
1304,我还有一部分仓位是买了基金创业富国,20210112,16274317
1305,最近身边朋友都在喊我推荐基金，这让我想到去年那个疯狂的时刻了，这周我买的新发的南方新基，配售比出来才11%，富国我直接全部认购失败，下周易方达新基，配售比估计很低，我准备多买一点,20210112,16274326
1306,富国天惠的朱少醒（该基金15年21倍的收益），在一次采访中讲过，他的基金投资者，有一小半是亏钱的，剩下的大半是赚钱的，但是赚大钱的很少！,20210112,16274530
1307,其中，南方阿尔法首募规模约为710亿元，鉴于其募集上限为80亿元，该基金最终配售比例约为11.27%，为2021年以来新基金募集规模最多且配售比最低的产品；富国价值创造单日首募规模超过320亿元，限额90亿元，配售比例或低于28%；工银圆丰三年首募规模超155亿元，募集上限为80亿元，其最终配售比例约为51%；募集上限为100亿元的易方达战略新兴，昨日募集规模也超过148亿元，最终配售比约为67.34%；此外，博时汇兴回报一年持有认购规模在昨日中午时便超过了100亿元，除去该产品将在今日继续募集外，其余4只均为“日光基”,20210112,16279672
1308,{{F_3}}基金财富号富国基金财富号,20210112,16280642
1309,富国价值创造,20210112,16280644
1310,{{F_3}}基金财富号富国基金财富号,20210112,16280644
1311,{{S_2}}基金财富号富国基金财富号,20210112,16280645
1312,富国精准医疗混合(005176),20210112,16280819
1313,华泰柏瑞价值增长混合A，中欧医疗健康混合C，南方中证全指证券公司ETF，国投瑞银白银期货，国联安中证全指半导体产品与设备ETF联接C，富国中证新能源汽车，上投摩根科技前沿，兴全合宜，前海开源中国稀缺资产灵活配置混合,20210112,16281197
1314,富国中证新能源汽车(161028)不动,20210112,16282538
1315,富国创业板指数分级(161022)不动,20210112,16282538
1316,昨天，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金等5只新基金“吸金”均超百亿，合计销售超1100亿元,20210112,16282559
1317,富国,20210112,16282647
1318,富国基金,20210112,16282647
1319,，管理富国天惠基金经理，“要做靠谱的投资管理人，给客户创造价值”，,20210112,16282647
1320,富国基金权益研究部总经理,20210112,16282647
1321,历任光大证券研究所研究员，富国基金管理有限公司研究员、高级研究员,20210112,16282912
1322,2006年11月15日至2011年1月12日任富国天合稳健优选股票型证券投资基金的基金经理,20210112,16282912
1323,新年首个交易日(1月4日)，广发、富国、景顺长城旗下三只主动权益类基金发售，均一日售罄达到募集规模上限，并采取了比例配售，根据基金公司公告，三只基金当天合计吸引了近500亿元资金认购,20210112,16282974
1324,昨日，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金等5只新基金“吸金”均超百亿，合计销售超,20210112,16283335
1325,其中，南方阿尔法首募规模已经超过400亿，富国价值创造首募规模近300亿元，工银圆丰三年首募规模超150亿元,20210112,16283590
1326,其中，南方阿尔法首募规模已经超过400亿，富国价值创造首募规模近300亿元，工银圆丰三年首募规模超150亿元,20210112,16283730
1327,周一，仅用半天时间，工银圆丰三年持有期混合认购金额已近80亿元，预计将提前结束募集并大概率启动比例配售，富国价值创造截至中午认购资金近180亿元，南方阿尔法认购资金超210亿元，博时汇兴回报一年持有期、易方达战略新兴产业认购资金均超百亿元,20210112,16283927
1328,其中多只新基金来自头部基金公司，如易方达、博时基金、富国基金、南方基金、招商基金、汇添富基金、工银瑞信等,20210112,16284025
1329,据市场人士透露，多只基金开卖首日就超过募集上限，南方阿尔法的认购金额超过400亿元，富国价值创造的认购金额超过300亿元,20210112,16284136
1330,超额收益排行前10的主动量化管理基金收益门槛是46%，其中超额收益最高的基金为富国研究量化精选混合，超额收益达到60.15%,20210112,16284312
1331,收益主要来自量化对冲策略的基金为汇添富绝对收益策略A、海富通阿尔法对冲A、广发对冲套利、富国绝对收益多策略A、中金绝对收益策略，其他基金大都依赖打新收益,20210112,16284312
1332,从指数增强基金的管理规模上看，富国基金的方旻、李笑薇与徐幼华包揽前三，其中方旻管理规模最大，达到183.39亿元,20210112,16284312
1333,从量化基金的管理数量上看，有9个基金公司累计管理数量在10支以上，其中富国基金管理数量最多，为14支，并且该基金公司拥有7个量化基金经理，同样拥有7个基金经理的基金公司还有嘉实基金、博时基金,20210112,16284312
1334,管理规模100亿以上的基金公司还有富国基金、海富通基金、景顺长城基金、国泰基金,20210112,16284312
1335,管理指数增强型基金的基金公司规模差异较大，管理规模最大的为富国基金，为173.57亿元，其他大部分规模都较小,20210112,16284312
1336,管理量化对冲基金规模50亿元以上的基金公司还有海富通基金与富国基金,20210112,16284312
1337,昨日，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金等5只新基金“吸金”均超百亿，合计销售超1100亿元,20210112,16284468
1338,5只爆款基金合计认购量超1100亿元，南方阿尔法、富国价值创造、工银圆丰三年持有期混合、易方达战略新兴产业均宣布提前结束募集并启动比例配售,20210112,16284468
1339,王园园管理的富国价值创造也受到市场追捧,20210112,16284468
1340,有渠道人士透露，昨日开盘1小时，富国价值创造突破90亿元募集上限，到下午四点左右已超过320亿元，预计配售比例低于30%,20210112,16284468
1341,8富国低碳新经济混合（001985）,20210112,16284559
1342,富国低碳新经济混合比较中规中矩，收益和风控在筛选出来的基金中做的不是太好也不是太差，当然和所有基金比起来是佼佼者,20210112,16284559
1343,制造业龙头为主，看不出和低碳有啥关系，富国基金公司比较靠前的，基金经理杨栋风格也比较中规中矩,20210112,16284559
1344,博：001508富国新动力灵活配置混合A，2015成立，2020任职，（新换经理）,20210112,16284719
1345,9、朱少醒：161005富国天惠成长混合A/B(LOF)，2005成立，任内2148.41%，混合5星,20210112,16284719
1346,富国,20210112,16284719
1347,而2021年开年，第一天基金又再度卖爆，景顺长城、广发、中欧、富国四支基金同天，一日售罄,20210112,16284888
1348,其中，富国基金的智能汽车,20210112,16284903
1349,智汽车的富国中证智能汽车,20210112,16284903
1350,富国智能汽车（515250）,20210112,16284903
1351,至于富国智能汽车，重心是在智能化、电动化方面，与其他几只基金区别较大，并且有估值优势，未来可期,20210112,16284903
1352,富国军工主题混合A,20210112,16285059
1353,博时基金的肖华、长盛基金的田荣华、嘉实基金的赵军、工银瑞信基金的江晖、华夏基金的石波、海富通基金的陈家琳、上投摩根基金吕俊、富国基金的徐大成、博时基金蔡明等明星基金经理作别公募基金，成为“公奔私”的第一批先驱人物,20210112,16285091
1354,多年跟随的富国基金朱少醒、兴全基金谢治宇、易方达基金张清华、中欧基金周应波、华商基金邓默、朱雀基金何之渊等,20210112,16285149
1355,、富国天惠、易方达安心回报、恒生和,20210112,16285149
1356,具体以目前股票、天天基金网、基金官网账户为主，坚守富国天惠、兴全合宜等长线牛基，陆续收割新能源车、医保等翻倍收益，坚持跟随大,20210112,16285149
1357,科技广发刘格松，富国元博长年胜,20210112,16285200
1358,富国中证新能源汽车指数分级,20210112,16285290
1359,富国中证新能源汽车(161028),20210112,16285613
1360,富国天惠精选成长LOF（161005）,20210112,16285613
1361,富国天惠成长LOF（161005）,20210112,16285613
1362,8、富国基金：朱少醒，管理规模142亿,20210112,16285655
1363,9、富国基金：李元博，管理规模316亿,20210112,16285655
1364,中国证券报记者从渠道处获悉，1月11日发售的富国价值创造和工银圆丰三年持有混合均获得了超百亿元资金追逐,20210112,16286075
1365,其中，富国价值创造吸金超300亿元；工银圆丰三年持有混合半日即被认购80亿元，截至当日15时，该基金认购规模已突破150亿元,20210112,16286075
1366,作为富国基金新年首只新发股票型基金，富国价值创造截至1月11日中午已认购近180亿元,20210112,16286075
1367,富国中证新能源汽车,20210112,16286310
1368,1月11日，据基金君统计，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金“吸金”均超过百亿，甚至至少有1只基金吸引资金量超过700亿，1只超300亿,20210112,16286416
1369,富国天惠,20210112,16286534
1370,富国天惠,20210112,16286534
1371,富国天惠,20210112,16286534
1372,白酒就不再赘述，除了白酒个人买入的另一只消费类基金是（该开始接触的时候买入的，后来一直没换，后续可能转换，可选择长期持有A类）：008976，富国中证消费50ETF联接C,20210112,16286551
1373,富国中证消费50ETF联接,20210112,16286551
1374,富国中证消费50,20210112,16286551
1375,（4）富国沪港深业绩驱动（005847）,20210113,16273145
1376,富国天惠15年20倍，估计基本没有什么投资者可以在一个基金上赚5倍，更别提20倍了,20210113,16273145
1377,港股基金，建议关注富国沪港深行业精选和国富大中华精选,20210113,16273625
1378,此外，金信核心竞争力、富国天博创新主题、信达澳银精华、富荣价值精选A、国联安优势每份分别派现了,20210113,16275024
1379,从港股基金的选股能力来看，华安香港精选、华泰柏瑞亚洲成长、工银瑞信香港中小盘人民币等评分较高；从业绩稳健性来看，嘉实海外中国股票与富国中国中小盘人民币的最大回撤控制较好,20210113,16275497
1380,从业绩弹性角度而言，富国中国中小盘人民币与国富亚洲机会，在时序上攻守兼备、风险调整后收益表现稳健,20210113,16275497
1381,6、富国中证科技50策略ETF(515750),20210113,16275845
1382,价值ETF、富国中证价值ETF、银华巨潮小盘价值ETF、大成MSCI价值100ETF联接）等等；,20210113,16276165
1383,这里面要提的还是：富国沪港深价值精选灵活配置混合A、交银沪港深价值精选混合,20210113,16276165
1384,“东风”，多位业内知名大佬在私募领域开启了资产管理的新赛道：原东方红资管公司公募权益投资部基金经理林鹏创立并备案和谐汇一资产，前大成基金研究总监、大成基金社保投资部总监王文祥加盟聚鸣投资，原工银瑞信基金公司董事长郭特华备案富道私募，前富国基金明星基金经理于洋认缴钦沐资产39%股份，前中金公司资产管理部权益投资总监吴任昊加入高毅资产，前泰康资产董事总经理、投资经理余海丰创办慎知资产，前华林证券资产管理部权益投资负责人余海华创办诚诺资产……与此同时，截至2020年年底新增9家外资私募，分别为：罗素投资、弘收投资、威廉欧奈尔投资、鲍尔赛嘉、迈德瑞投资、柏基投资、首奕投资、韩华投资、润晖投资,20210113,16276704
1385,$富国滚滚红利组合(CSI1027)$,20210113,16276769
1386,而第二周，爆款基金以更快的速度涌现，1月11日，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金5只爆款基金当日合计销售超1100亿元，提前结束认购,20210113,16276907
1387,从港股基金的选股能力来看，华安香港精选、华泰柏瑞亚洲成长、工银瑞信香港中小盘人民币等评分较高；从业绩稳健性来看，嘉实海外中国股票与富国中国中小盘人民币的最大回撤控制较好,20210113,16276919
1388,从业绩弹性角度而言，富国中国中小盘人民币与国富亚洲机会，在时序上攻守兼备、风险调整后收益表现稳健,20210113,16276919
1389,景顺长城核心招景、中欧悦享生活、富国均衡优选、广发兴诚混合等4只基金“一日售罄”，4只产品的募资规模上限合计380亿元，实际认购金额合计达到547亿元,20210113,16277034
1390,、富国全球科技互联网,20210113,16277164
1391,广发全球精选人民币、富国全球科技互联网近三年收益分别为104%、76.4%,20210113,16277508
1392,公募基金规模更大，1月11日，南方阿尔法、富国价值创造、博时汇兴回报一年持有、易方达战略新兴产业和工银瑞信圆丰三年持有基金5只爆款基金当日合计销售超1100亿元，提前结束认购，后续还有40多只公募偏股型基金扎堆发行，为市场提供增量资金,20210113,16278357
1393,<p><p><strong>因为膨胀，过于自信，散户可能只有几个月的收益超过了基金经理，但是时间追溯3-5年，散户完败！一时的盈亏并不能代表任何数据</strong></p><p><strong>1.散户可能一时半会超过基金经理收益，</strong>基金经理收益是看年化率，年化率越高，越厉害，目前最厉害的是富国天惠基金经理，年华20%，回报率2200%，持有天惠15年好像，这是大概数据，散户持有14年能到这个程度吗，三你恐怕都没有20%</p><div><img,20210113,16278874
1394,"#F04142;"">富国天惠成长混合（LOF）A（161005）</span></strong>成立以来收益<strong>+2178.44%</strong>，今年以来<strong>+5.78%</strong>，近3个月<strong><span",20210113,16280579
1395,另外，在场内还有一类可以向股票一样交易的LOF基金，也向ETF基金一样波动，如兴全合宜163417、兴全模式163415、富国天惠161005，可以很方便地进出，手续费还低，但缺点是太容易进出了，很多人在牛市容易拿不住,20210113,16281300
1396,5、富国天惠成长A（161005），基金规模为217.92亿，经理人是朱少醒,20210113,16282018
1397,3、富国天惠成长C（003494），从业人员持仓0.7801%，经理人是朱少醒,20210113,16282018
1398,5、富国新动力A（001508），从业人员持仓0.3873%，经理人是刘傅,20210113,16282018
1399,6、富国新动力C（001510），从业人员持仓0.2833%，经理人是刘傅,20210113,16282018
1400,7、富国天惠成长A（161005），从业人员持仓0.2235%，经理人是朱少醒,20210113,16282018
1401,富国中证全指<span,20210113,16282455
1402,(原标题：关于富国中证全指证券公司指数型证券投资基金上市交易的通知),20210113,16282455
1403,富国中证新能源汽车<span,20210113,16282464
1404,(原标题：关于富国中证新能源汽车指数型证券投资基金上市交易的通知),20210113,16282464
1405,富国中证军工<span,20210113,16282480
